Amount,TransactionSigner,TransactionSignature,BlockTimestampIso8601,CurrencyAddress,CurrencyDecimals
1858.744302,F5ZexYETPyoHMgLYTRhWwxUz7XuuPDJxaYAsyLtkKaLm,5N5vYqt89ChRJeCQviPhtMqEyjMkY3H95RBkCdNArHe8wP4sAEBhiGxfwYwYKesLeS4XQFA6UHuzbfB11g1wMarE,2022-04-29T00:39:56Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
1356.288144,F5ZexYETPyoHMgLYTRhWwxUz7XuuPDJxaYAsyLtkKaLm,VupuQ5LmToiWdaPDjYKNu3aYNuRY5nA5QX3D4RtUyyesd2aC3K8AP9YmPKAYBGrmgiX2qoPWjdHPbuzfvrLRw8F,2022-04-29T00:43:58Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
7414.55446,FDo5s7AuoU7j51dVgJbAbp9ux2tjh5CkuhEHH7hyr9Zk,4unBgoxzNrDUkBpVQ7mTrYbSmw7K2KaCbbbs723nRA3shhzxavxWNzWEUoDP8Lq5XD7TArF8viVhc4N7RXxTLmQg,2022-04-29T02:44:26Z,BTsbZDV7aCMRJ3VNy9ygV4Q2UeEo9GpR8D6VvmMZzNr8,6
7715.24,FDo5s7AuoU7j51dVgJbAbp9ux2tjh5CkuhEHH7hyr9Zk,4unBgoxzNrDUkBpVQ7mTrYbSmw7K2KaCbbbs723nRA3shhzxavxWNzWEUoDP8Lq5XD7TArF8viVhc4N7RXxTLmQg,2022-04-29T02:44:26Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
0.0016897,FHiaHdGPpFRkBX19SALBRDSmtcvmwPvorxpaaLcg7q8L,2VwSvheVvvUQk8znP7rvifEmhd52omYqb49JxmEzfUKJ5RFanPTMRAGDdqUbtfQvwz8MkrkEUFeNT4pNK4fgjUWg,2022-04-29T02:12:45Z,So11111111111111111111111111111111111111112,9
0.001,FJDoqSPtcTK65AW5BvbianDQUABCiVPVucJHoVj8ubbq,2UYKg5VEfKdVNXKYVBmcdmZc7xBvimBsHKvtF22AXyToxxJWfbYTKRLbN7KSsaNTwqjBjQeXKFKZNUP1Qd986Ctr,2022-04-29T03:18:53Z,So11111111111111111111111111111111111111112,9
0.00989431,FJDoqSPtcTK65AW5BvbianDQUABCiVPVucJHoVj8ubbq,iepJF8PV7y2LDEVybQWQnhEPwGZ1MqGeNfTjwXiRCugEqJDBKaDWDR297bmLAhCmoxbZDoHs35DsN17oCt1fdsH,2022-04-29T03:16:02Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
0.01,FJDoqSPtcTK65AW5BvbianDQUABCiVPVucJHoVj8ubbq,iepJF8PV7y2LDEVybQWQnhEPwGZ1MqGeNfTjwXiRCugEqJDBKaDWDR297bmLAhCmoxbZDoHs35DsN17oCt1fdsH,2022-04-29T03:16:02Z,So11111111111111111111111111111111111111112,9
6271.775537,FVM1AKiA8qoETjdHEQ6aUDsU7Z99FPGTtVeeQPkkWhgm,2KxMmJiFfQAe1sSP4qSrzx8XYNF2mfpm3qGrhM7aqtDnfi1QWaSPtbrQrEPw95vaTAAme6jTvgHaM8WGKCWbU3aN,2022-04-29T04:57:50Z,2d95ZC8L5XP6xCnaKx8D5U5eX6rKbboBBAwuBLxaFmmJ,6
7609.997056,FVM1AKiA8qoETjdHEQ6aUDsU7Z99FPGTtVeeQPkkWhgm,2KxMmJiFfQAe1sSP4qSrzx8XYNF2mfpm3qGrhM7aqtDnfi1QWaSPtbrQrEPw95vaTAAme6jTvgHaM8WGKCWbU3aN,2022-04-29T04:57:50Z,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,6
10010.615617,FVM1AKiA8qoETjdHEQ6aUDsU7Z99FPGTtVeeQPkkWhgm,6qLTZBPwfDBC7u72ChHVtYBupQf2s1JBkPGvfykVZG35vffMf3XfCGu79ZHJbGCZ1Ak4jdS8tN9MQTunRD46fHR,2022-04-29T02:56:45Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
2.576179,FccE1bXB82nxaU6B4hB6LEx4XsstSMBPGnHU2YJxNFbx,267JB9sjv4vZQi24cNUWJS3N28WK7hYdunWeRUNugQeHtpSWDrfS3tX1ZG5dQA3fmWnQxvW3fGPLitfznRvPZXN9,2022-04-29T01:08:50Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
2.681976,FccE1bXB82nxaU6B4hB6LEx4XsstSMBPGnHU2YJxNFbx,267JB9sjv4vZQi24cNUWJS3N28WK7hYdunWeRUNugQeHtpSWDrfS3tX1ZG5dQA3fmWnQxvW3fGPLitfznRvPZXN9,2022-04-29T01:08:50Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
33.907693,FtctobV2RtQiMNo1k2CJ7hpedY6GjkaFWVpvDTNerzut,5ZeJfEZnVPU16uBooFJWVCfJ2UkBkKB5tAL4gUE1ce85fd2yV4SuZv6pJfdxN8QPa4zNpagf6pKDkLkta3d22XEc,2022-04-29T01:07:31Z,D3Cu5urZJhkKyNZQQq2ne6xSfzbXLU4RrywVErMA2vf8,6
34.0,FtctobV2RtQiMNo1k2CJ7hpedY6GjkaFWVpvDTNerzut,5ZeJfEZnVPU16uBooFJWVCfJ2UkBkKB5tAL4gUE1ce85fd2yV4SuZv6pJfdxN8QPa4zNpagf6pKDkLkta3d22XEc,2022-04-29T01:07:31Z,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,6
56.432637,G9gkvcPmCm4HD5X1YFfrNvejgFM5jmEaLDftgWymZiUW,5AiuWSzZxNd8W5Z7QpB9mwnLJLsNwqQVrSc6HXfyiejP19zKQLMWkb3HeafdpNNQYAieZWACk3d62qXMET6Bt3Jh,2022-04-29T01:59:38Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
500.0,G9sEsqifGU59Jx1Dt8e4nAwM4c7szq4y9WscW79fWe9P,24rUmC6cDHuLZrKSWMUFHHe2Z5GhkvyPoxvHc2YKUSW6YavWXP7to7p6oQedbQv5ELvDxS5JEcJCzcke4EAAxrtG,2022-04-29T04:47:35Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
1.97885707,G9sEsqifGU59Jx1Dt8e4nAwM4c7szq4y9WscW79fWe9P,2wj5YdXBriA7UaZbwNpyruNo4jVnxWqwZHtJmo9XWiK7EnKCzTtHKyQxjKKfgUE8UufUQgP4AK6hJFPd86jvnNSM,2022-04-29T04:40:40Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
2.0,G9sEsqifGU59Jx1Dt8e4nAwM4c7szq4y9WscW79fWe9P,2wj5YdXBriA7UaZbwNpyruNo4jVnxWqwZHtJmo9XWiK7EnKCzTtHKyQxjKKfgUE8UufUQgP4AK6hJFPd86jvnNSM,2022-04-29T04:40:40Z,So11111111111111111111111111111111111111112,9
4.947142771,G9sEsqifGU59Jx1Dt8e4nAwM4c7szq4y9WscW79fWe9P,32Mkm78TMUG6LT1wV8S4jopTuQRy749nh4E9X9HwZw4S9neCnJsqjDSJdrgPMLWrY8TFtzzmwHTkhvuGQRCToJie,2022-04-29T04:40:01Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
5.0,G9sEsqifGU59Jx1Dt8e4nAwM4c7szq4y9WscW79fWe9P,32Mkm78TMUG6LT1wV8S4jopTuQRy749nh4E9X9HwZw4S9neCnJsqjDSJdrgPMLWrY8TFtzzmwHTkhvuGQRCToJie,2022-04-29T04:40:01Z,So11111111111111111111111111111111111111112,9
57000.002958,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,2ChWdkWXRf8DCBiw3DN6gxTYfgWUVaUUwMooknZmjzuUqASKvrEpWNiTr7A7nCfZVE94U4HxPZqe7z8WSWn9vjsX,2022-04-29T03:00:19Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
32000.00274,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,2HoHUDYke2Xj6ycrDTdKJ4TnV2cVEj6ZPAUjsNxUXoH1whVPXq5qBLdFn2BhdFEryvhRKQFWuz1A7PEDsmADTg5t,2022-04-29T02:56:43Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
24000.002445,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,2gCUwWEwSh2D8htdTbf1sZ9QQv2UXUEsvEyRevH9amc8FSDiaueknt8zzTW8RAL7JKuVQa9x7FgAzD2Pj8mc3RXU,2022-04-29T02:54:42Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
42000.003017,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,2odKNvxAxFfezxXvcu4PCzE2GYnXaR6BA7KBNHPXDNAMs8ks7jFskDhugm6vYcBDyUNvGJTatckJEgp4WxUVvXtY,2022-04-29T02:59:22Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
13000.000759,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,34ZH9KoNJtpGVtEXzpnSKKFPno8Ac63etiUDHsSW5RXAMVAkA657GeqTaQf7GeddE5VYWPKaPiKBpwBgj1xQ2A4Q,2022-04-29T02:49:40Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
24157.755764,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,38JW8XseP7bRLsXAe35ArX7nAuQQfJN6kZ7NvVeXv6zH8kN49iYKUhaEb46RHrDUggGH4oPiivVV4JhfcytSi4w5,2022-04-29T03:03:20Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
18000.001164,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,3MxWo3V24qYfKpcpuKTNFVamxP8GaGG3LnSQxqVmmhRrrQYVmcAvSMLze1KEzp432bgVgSWHYyuHuqLr8iUQ7GgM,2022-04-29T02:50:45Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
1082.568467,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,4MudH61heqh7gqNfZNVjBV4mWrrRuVdQHpSSkw4uTT9sXrAjk4jqdE5dhvXjhGDLFpQSzsPoRSc2kxP2ihBks9MY,2022-04-29T02:46:21Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
76000.003836,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,PH9EJnmH1Yitwonej3d6X4G9RgWvLQ7tCvmG8mvZaxiKVFixpAQyaAvjaGDEwjDSXSAj2GsvLdXKiid7bNqLbtY,2022-04-29T03:01:07Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
10000.001706,GAsSfNRyV12kwJNGCEC5Kc4RB7up5BsSH6aQ3YzSDar4,xGSZ3o73N4raXNmUnhkoZzmEa1z6BSUoLBqrASdd7piQ9p8JCapTqKi1tYZUs2agWx15iYifGzqgMU4oYQPkPHV,2022-04-29T02:48:19Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
3.753954057,GLz6GQ1szAe2r7jWWSPtMJY22YyNrLY7iSNMD5MmrgdJ,3pKCrmCVb9ejjA3WAEfv2DwzSGQQnYBBa1EeczL8wSpGuu9AZ5RR3BohJZu2uBzDCkficZB8e2J8VRbYiTjP7gE5,2022-04-29T01:32:13Z,So11111111111111111111111111111111111111112,9
3.75557381,GLz6GQ1szAe2r7jWWSPtMJY22YyNrLY7iSNMD5MmrgdJ,56coWPnZqaPxLk31KvALScGUuE8B5ux1nU71LV5Yw5mBKR6w3oeMeJ2v57KLYjHw1zR6bTBRV13xBjoKFK4kCLCG,2022-04-29T01:38:05Z,So11111111111111111111111111111111111111112,9
3.759235865,GLz6GQ1szAe2r7jWWSPtMJY22YyNrLY7iSNMD5MmrgdJ,5jd7N1okb4vGCed5Dx7D6238AkJodeYW3NS4xmBw5HMYxMqP3hKPk2gr6LLzxaceyBhexaKsTYfC4mHA3qq2Ajf7,2022-04-29T01:34:44Z,So11111111111111111111111111111111111111112,9
13.411152939,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,232SaG2Gd3SG3ZMvR4JF4dzgJmnPq3r5uuf8716zktyMuF8NYCQkhARUnkRR6gM6Mc7QTfebVSUiGDtf9ZWDyRqa,2022-04-29T00:44:04Z,3JFC4cB56Er45nWVe29Bhnn5GnwQzSmHVf6eUq9ac91h,9
13.412955406,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,232SaG2Gd3SG3ZMvR4JF4dzgJmnPq3r5uuf8716zktyMuF8NYCQkhARUnkRR6gM6Mc7QTfebVSUiGDtf9ZWDyRqa,2022-04-29T00:44:04Z,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
285.808285,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,23EVVELM7RZTFjCioMMyxhre1VkNL43BxpkoEiakryopC7e7fyMQ78y5W5AfNTKKJSVoWdHxFLyfmdR8BZ93xznV,2022-04-29T00:34:16Z,2d95ZC8L5XP6xCnaKx8D5U5eX6rKbboBBAwuBLxaFmmJ,6
346.772799,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,23EVVELM7RZTFjCioMMyxhre1VkNL43BxpkoEiakryopC7e7fyMQ78y5W5AfNTKKJSVoWdHxFLyfmdR8BZ93xznV,2022-04-29T00:34:16Z,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,6
4.789697474,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,3afoqWWEEiYmQ4AAaKjsPDEd9TEr68Dx655sidaiQavi3H6HkRg5Pvxh6GnjFi4Z4ctVQkdrC8uHsgfpWyGBKDmA,2022-04-29T01:17:41Z,3JFC4cB56Er45nWVe29Bhnn5GnwQzSmHVf6eUq9ac91h,9
4.790341216,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,3afoqWWEEiYmQ4AAaKjsPDEd9TEr68Dx655sidaiQavi3H6HkRg5Pvxh6GnjFi4Z4ctVQkdrC8uHsgfpWyGBKDmA,2022-04-29T01:17:41Z,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
5.747636969,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,3nTGsMNQQmKhtGkPoVD1v9WPsnMYZh9eAvdTyBnXkCY5fDJBG73fCXpJdyXVEhqHop1JiAR1HzpxyDZVrtGC5iQX,2022-04-29T01:12:02Z,3JFC4cB56Er45nWVe29Bhnn5GnwQzSmHVf6eUq9ac91h,9
5.748409459,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,3nTGsMNQQmKhtGkPoVD1v9WPsnMYZh9eAvdTyBnXkCY5fDJBG73fCXpJdyXVEhqHop1JiAR1HzpxyDZVrtGC5iQX,2022-04-29T01:12:02Z,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
0.176087959,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,4azqACU2XrGSnXdzmDeQBid5CXn5DX8nS9zp7A9CMEXsEGJh5y3PWJTBJp1zJhExaojM8f2n7krxXBP63mZjKpqN,2022-04-29T00:44:36Z,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9
0.175842256,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,4azqACU2XrGSnXdzmDeQBid5CXn5DX8nS9zp7A9CMEXsEGJh5y3PWJTBJp1zJhExaojM8f2n7krxXBP63mZjKpqN,2022-04-29T00:44:36Z,QQ6WK86aUCBvNPkGeYBKikk15sUg6aMUEi5PTL6eB4i,9
10.537334447,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,52JHuwVFi94D54rT9tefRMR4eyyoDRG2DSXdpEET6u9YigqB4ve7B98tbwgWnEgFuuWMESd2dGA8ameAiajVPKBE,2022-04-29T01:04:49Z,3JFC4cB56Er45nWVe29Bhnn5GnwQzSmHVf6eUq9ac91h,9
10.538750676,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,52JHuwVFi94D54rT9tefRMR4eyyoDRG2DSXdpEET6u9YigqB4ve7B98tbwgWnEgFuuWMESd2dGA8ameAiajVPKBE,2022-04-29T01:04:49Z,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
7.66351596,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,5Pvf6xhwHANZBe3gjyMB7Dw68BTuYAnP44cC4SjcT1U6uHJngSSAgSkhuFs4Q4dn4YwrrcyNt4teRjgGKE83XKK2,2022-04-29T01:09:12Z,3JFC4cB56Er45nWVe29Bhnn5GnwQzSmHVf6eUq9ac91h,9
7.664545946,GX4mTAnU8pMWKJnfeejTrtdBeDFowHXYZZKL5nBcqGRP,5Pvf6xhwHANZBe3gjyMB7Dw68BTuYAnP44cC4SjcT1U6uHJngSSAgSkhuFs4Q4dn4YwrrcyNt4teRjgGKE83XKK2,2022-04-29T01:09:12Z,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
2500000.0,GeQ7w4jM8FckLLweAXyJAiYdnj6cyJg8KueyuMRqsa6y,2sBBvwnbLaAUpfF6MY1yUdPUcJvzTXHQeUgMrpXuF6woUdiz6ehCvw6d1ATpdMkgg7T8ygcMBKFALrzfBvFahFSH,2022-04-29T00:48:46Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
4000000.814374,GeQ7w4jM8FckLLweAXyJAiYdnj6cyJg8KueyuMRqsa6y,44yLtLi3UMVQA87hU4zuxBTadqfQ3iBtduwAJWi5fQqVT3WBG3UvhwAd51UEpJh714fCeaBHLGVeyu7J1wFoQJz2,2022-04-29T00:51:41Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
5238557.978028,GeQ7w4jM8FckLLweAXyJAiYdnj6cyJg8KueyuMRqsa6y,4CJob9MN3TqdnZMV46sXccyYQDGXQuBVAiXNH3fooLyPjV1N9yYAugJhhdWWmLdy2HcMAQk8tAZVeVYMrNyaUz5M,2022-04-29T01:01:01Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
5000000.97393,GeQ7w4jM8FckLLweAXyJAiYdnj6cyJg8KueyuMRqsa6y,4Me9fykd4rYgi8SZbnARmbSLZJL3tu864AnEpnHS4ntQfpx1UEFv9vYNtkZMJkhoprbsXUsko9xiGvtrUqRcgsdL,2022-04-29T00:55:05Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
1.893e-05,GfaA4Qo6WUBk6YJgZWEDgqfe5VNsvPYmkY6fchWbZSaL,5df1Zt3kLzryvn8xjpA6qp5RYCZ7UeMf5QpTWnoiofAYpfwtcXVLxr5ZB4DYP575WocXJ6KFqkNtjoHjUfWkieok,2022-04-29T01:39:30Z,EzfgjvkSwthhgHaceR3LnKXUoRkP6NUhfghdaHAj1tUv,8
0.753995041,GkWfH8jmVEyaMmmctGDf13DyCiSASjbvyUCyaUCg6mQc,549QQa7LdGjHrEefjvrdSv7sTq3Vxbrkk1WbT3PQoQjqYoWAoDDfrRM4YoHY3j6sWkDgR3MvZVYczousNPHKegGw,2022-04-29T02:46:05Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
0.762048377,GkWfH8jmVEyaMmmctGDf13DyCiSASjbvyUCyaUCg6mQc,549QQa7LdGjHrEefjvrdSv7sTq3Vxbrkk1WbT3PQoQjqYoWAoDDfrRM4YoHY3j6sWkDgR3MvZVYczousNPHKegGw,2022-04-29T02:46:05Z,So11111111111111111111111111111111111111112,9
0.989432088,GkWfH8jmVEyaMmmctGDf13DyCiSASjbvyUCyaUCg6mQc,xg2RX3K2chbej5BWgTdetH52oXXyZxPkoDX46m9FRUCe9Tqbui8rmkh76Jv4vHYy57VKHm6HbwfyrtaHdsVHzVn,2022-04-29T02:42:43Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
1.0,GkWfH8jmVEyaMmmctGDf13DyCiSASjbvyUCyaUCg6mQc,xg2RX3K2chbej5BWgTdetH52oXXyZxPkoDX46m9FRUCe9Tqbui8rmkh76Jv4vHYy57VKHm6HbwfyrtaHdsVHzVn,2022-04-29T02:42:43Z,So11111111111111111111111111111111111111112,9
6.248521,Gq9a43j7rukWo9GZUWxbKqFtg77UR4rigSiC2DcniiVH,3SQAJw34gNm1dkeDUi3wZUgv53qsTQyoPPog6UW1nCS6HkU9oJRdjuhu4zVkCaaXJ4MuVciTjpsJmas1PtQL6BM8,2022-04-29T05:15:54Z,BTsbZDV7aCMRJ3VNy9ygV4Q2UeEo9GpR8D6VvmMZzNr8,6
6.502013,Gq9a43j7rukWo9GZUWxbKqFtg77UR4rigSiC2DcniiVH,3SQAJw34gNm1dkeDUi3wZUgv53qsTQyoPPog6UW1nCS6HkU9oJRdjuhu4zVkCaaXJ4MuVciTjpsJmas1PtQL6BM8,2022-04-29T05:15:54Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
21.0,GsPyhrNGwQjqcFvHtYCQFmBFFVmvpYZP5mW4gqnaoe5h,4NpoGtkxnNmk5nzoApsEZWQNRTtx5LTaNsKAkCZuy5ijhT4m9BMJJSZaNbJmw2Z4o1nmfdoPFqGaMvxgFcBEWsp7,2022-04-29T01:51:32Z,So11111111111111111111111111111111111111112,9
20.4,GsPyhrNGwQjqcFvHtYCQFmBFFVmvpYZP5mW4gqnaoe5h,4ZWFyxacWqfiJAbJbo3nrXWWPfWk39XkXHhoNnTLADZKtXnWTx77d8DxCyEn3L16YUx5Evz8yWaS2eDwe1R9rCDb,2022-04-29T01:08:40Z,So11111111111111111111111111111111111111112,9
0.25,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,5nWBKkvRoyiFaYdT4Ds9njjWKipcYfQ5ZFjRrXmLEkQNLRNxL1eqKDoL1Kwos3fRS5hsqi9mwM8q1KZqZgoXwTxR,2022-04-29T00:31:49Z,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9
0.249651174,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,5nWBKkvRoyiFaYdT4Ds9njjWKipcYfQ5ZFjRrXmLEkQNLRNxL1eqKDoL1Kwos3fRS5hsqi9mwM8q1KZqZgoXwTxR,2022-04-29T00:31:49Z,QQ6WK86aUCBvNPkGeYBKikk15sUg6aMUEi5PTL6eB4i,9
17.773120226,HJX72U31WkvtvW43qywoSE7GvRSUFKKseCLDbELDPAHn,4wXMoqnexp2BVMi3tzuGvF4EB5LQM3z1HcAANcuwzFWE477QFqdTW5AUD8QjGBwmkyy95oSTek8vXtMPS1hD9s7e,2022-04-29T04:40:55Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
17.963015751,HJX72U31WkvtvW43qywoSE7GvRSUFKKseCLDbELDPAHn,4wXMoqnexp2BVMi3tzuGvF4EB5LQM3z1HcAANcuwzFWE477QFqdTW5AUD8QjGBwmkyy95oSTek8vXtMPS1hD9s7e,2022-04-29T04:40:55Z,So11111111111111111111111111111111111111112,9
688584.0,HUw4Js6UHv1KSkQo3tpKqMQKXdj7cmmWouL1EypajBN1,24Lf4iXRrRJs1RSsuP6pxddj38e43WCymorVwnQimoB2koUknJ9hKqMNmPZZV298H71rPLSskJCGYuhjNMEmgxbe,2022-04-29T03:28:44Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
670470.0,HUw4Js6UHv1KSkQo3tpKqMQKXdj7cmmWouL1EypajBN1,kQU85gorLM3zAxUe4prqXbv33qAtdA2jiSBVvTerMACkyhgtsHW2JKuBQUcny3vr9tzZVapsNnQJrebiXnBS6fL,2022-04-29T03:27:51Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
19220.649159,HhNRZZzi8Z8Ba9MEvB5wxqAryEg4Hn8bmeVbZYk1f6Ho,478r9wA9bDHeQjwdiRQTWRFGw9MUfqaneLGswJQKP6GG4jbjFdAXBjThE6VLEiJkS9HsAKwNMbrvACXMaAzveTgD,2022-04-29T01:48:30Z,BTsbZDV7aCMRJ3VNy9ygV4Q2UeEo9GpR8D6VvmMZzNr8,6
20000.0,HhNRZZzi8Z8Ba9MEvB5wxqAryEg4Hn8bmeVbZYk1f6Ho,478r9wA9bDHeQjwdiRQTWRFGw9MUfqaneLGswJQKP6GG4jbjFdAXBjThE6VLEiJkS9HsAKwNMbrvACXMaAzveTgD,2022-04-29T01:48:30Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
9610.1065,HhNRZZzi8Z8Ba9MEvB5wxqAryEg4Hn8bmeVbZYk1f6Ho,5GknoXdhTcxYQtDahqc4QSk3Wtk7Qi9Zc7Fo7TZt69xBZE9gwd8erAqwsbmpFwtojSQMk5vAhycSs8zvaz4mK3sw,2022-04-29T05:47:36Z,BTsbZDV7aCMRJ3VNy9ygV4Q2UeEo9GpR8D6VvmMZzNr8,6
10000.0,HhNRZZzi8Z8Ba9MEvB5wxqAryEg4Hn8bmeVbZYk1f6Ho,5GknoXdhTcxYQtDahqc4QSk3Wtk7Qi9Zc7Fo7TZt69xBZE9gwd8erAqwsbmpFwtojSQMk5vAhycSs8zvaz4mK3sw,2022-04-29T05:47:36Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
2.158745404,HqmLs5Ed2AbtrJgRRSkPxyXTujz4K1pYHnLNKvdbsfES,2nb2s94jBvgN8Tg5JCyaNCSAj8E29GjXnXG9bPVHjih9JSa5XX2yx4NXoFd98c2w5FerXeTy9F1d6VyHSdAiaY4X,2022-04-29T00:38:30Z,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9
2.155733258,HqmLs5Ed2AbtrJgRRSkPxyXTujz4K1pYHnLNKvdbsfES,2nb2s94jBvgN8Tg5JCyaNCSAj8E29GjXnXG9bPVHjih9JSa5XX2yx4NXoFd98c2w5FerXeTy9F1d6VyHSdAiaY4X,2022-04-29T00:38:30Z,QQ6WK86aUCBvNPkGeYBKikk15sUg6aMUEi5PTL6eB4i,9
1.424539802,HqmLs5Ed2AbtrJgRRSkPxyXTujz4K1pYHnLNKvdbsfES,53zwDX1Djf6NMigXzMp6Y9aWiaNjkC3ZKFiZgEgFmXSPH19auk4LM3RU5kduuR1haH4YemrwQwA4RAL1BXb5Wu1m,2022-04-29T05:12:13Z,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9
